checking_balance,months_loan_duration,amount,savings_balance,installment_rate,age,existing_credits,dependents,employment_months,residence_months,credit_history_delayed,credit_history_fully repaid,credit_history_fully repaid this bank,credit_history_repaid,purpose_car (new),purpose_car (used),purpose_domestic appliances,purpose_education,purpose_furniture,purpose_others,purpose_radio/tv,purpose_repairs,purpose_retraining,personal_status_divorced,personal_status_married,personal_status_single,other_debtors_guarantor,other_debtors_none,property_other,property_real estate,property_unknown/none,installment_plan_none,installment_plan_stores,housing_own,housing_rent,foreign_worker_yes,job_skilled employee,job_unemployed non-resident,job_unskilled resident,gender_male,target
177.0,24,7758,12300.0,2,29,1,1,216,84,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,0
151.0,24,6967,112.0,4,36,1,1,72,84,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,True,0
-45.0,12,1282,66.0,2,20,1,1,24,240,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,1
-48.0,9,1288,314.0,3,48,2,2,132,288,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,0
-34.0,12,339,9.0,4,45,1,1,120,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,0
32.0,24,3512,212.0,2,38,2,1,60,12,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,0
0.0,6,1898,0.0,1,34,2,2,24,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,0
0.0,24,2872,281.0,3,36,1,2,180,216,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
0.0,18,1055,15.0,4,30,2,1,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0
0.0,15,1262,686.0,4,36,2,1,48,24,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,0
196.0,10,7308,30.0,2,70,1,1,0,288,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0
0.0,36,909,893.0,4,36,1,1,96,96,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,0
0.0,6,2978,958.0,1,32,1,1,24,8,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
-11.0,18,1131,11.0,4,33,1,1,0,9,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,1
172.0,11,1577,19835.0,4,20,1,1,9,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0.0,24,3972,51.0,2,25,1,1,48,192,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,0
78.0,24,1935,90.0,4,31,2,1,228,180,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,1
-29.0,15,950,38.0,4,33,2,2,84,48,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,False,False,True,1
0.0,12,763,89.0,4,26,1,1,36,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
109.0,24,2064,28.0,3,34,1,1,0,11,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,1
75.0,8,1414,88.0,4,33,1,1,36,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,0
-29.0,21,3414,5.0,2,26,2,1,3,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,1
0.0,30,7485,0.0,4,53,1,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,1
-5.0,12,2577,14.0,2,42,1,1,24,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
-37.0,6,338,838.0,4,52,2,1,228,168,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
0.0,12,1963,90.0,4,31,2,2,48,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,True,0
-49.0,21,571,59.0,4,65,2,1,108,120,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
0.0,36,9572,5.0,1,28,2,1,9,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,1
1.0,36,4455,30.0,2,30,2,1,12,10,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,1
-42.0,21,1647,0.0,4,40,2,2,12,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,1
0.0,24,3777,5073.0,4,50,1,1,24,276,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
72.0,18,884,13.0,4,36,1,2,84,120,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,1
0.0,15,1360,24.0,4,31,2,1,12,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,0
42.0,9,5129,49.0,2,74,1,2,180,120,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
57.0,16,1175,83.0,2,68,3,1,0,24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,0
-18.0,12,674,311.0,4,20,1,1,60,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,1
193.0,18,3244,8.0,1,33,2,1,12,60,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,0
0.0,24,4591,18484.0,2,54,3,1,12,36,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,1
39.0,48,3844,289.0,4,34,1,2,48,120,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,1
130.0,27,3915,18.0,4,36,1,2,12,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,1
0.0,6,2108,42.0,2,29,1,1,84,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,False,True,0
156.0,45,3031,331.0,4,21,1,1,24,132,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,True,False,False,True,1
97.0,9,1501,78.0,2,34,2,1,216,24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,1
0.0,6,1382,16.0,1,28,2,1,24,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,0
63.0,12,951,416.0,4,27,4,1,7,132,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,1
130.0,24,2760,0.0,4,36,1,1,192,132,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,0
132.0,18,4297,64.0,4,40,1,1,228,12,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,1
0.0,9,936,601.0,4,52,2,1,96,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
-1.0,12,1168,66.0,4,27,1,1,36,24,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,0
0.0,27,5117,33.0,3,26,2,1,48,156,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
-2.0,12,902,47.0,4,21,1,1,48,84,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,1
0.0,12,1495,13.0,4,38,2,2,216,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,0
-26.0,30,10623,26.0,3,38,3,2,132,60,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,0
0.0,12,1935,39.0,4,43,3,1,84,288,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
147.0,12,1424,59.0,4,26,1,1,72,12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,0
-37.0,24,6568,35.0,2,21,1,1,36,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,0
0.0,12,1413,9708.0,3,55,1,1,60,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,0
0.0,9,3074,0.0,1,33,2,2,36,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
0.0,36,3835,0.0,2,45,1,1,216,108,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
-25.0,27,5293,88.0,2,50,2,1,0,108,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,False,True,1
392.0,30,1908,41.0,4,66,1,1,96,216,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1
